title,authors,journal,year,pdf_url,pdf_week_code,page_number,entry_index_in_pdf,ingested_at
"® Quantifying burned area of wildfires in the western United States from polar-orbiting and geostationary satellite active-fire detections - Berman MT, Ye X, Thapa LH, Peterson DA, Hyer EJ, Soja AJ, Gargulinski EM, Csiszar I, Schmidt CC, Saide PE. Int. J. Wildland Fire 2023; 32(5): 665-678. Relating McArthur fire danger indices to remote sensing derived burned area across Australia","Shah SU, Yebra M, Dijk AIJMV, Cary GJ",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,39,39,2025-09-06T21:15:41.659008
® Use of the Wildland Fire Decision Support System (WFDSS) for full suppression and managed fires within the Southwestern Region of the US Forest Service,"Fillmore SD, Paveglio TB",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,40,40,2025-09-06T21:15:41.659008
® Community-Based Prevention A 'network of understanding and compassion': a qualitative study of survivor perspectives on unmet needs after traumatic brain injury (TBI) in regional communities,"Hennessy MJ, Sullivan KA",Brain Impair.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,41,41,2025-09-06T21:15:41.659008
® An early warning approach for the rapid identification of extreme weather disasters based on phased array dual polarization radar cooperative network data,"Xiao M, Wang L, Dong Y, Zhang C, Wang S, Yang K, Zhang K",PLoS One,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,42,42,2025-09-06T21:15:41.659008
® Dataset of United States Incident Management Situation Reports from 2007 to 2021,"Nguyen D, Belval EJ, Wei Y, Short KC, Calkin DE",Sci. Data,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,43,43,2025-09-06T21:15:41.659008
® Factors influencing ember accumulation near a building,"Quarles SL, Standohar-Alfano C, Hedayati F, Gorham DJ",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,44,44,2025-09-06T21:15:41.659008
® Identifying building locations in the wildland-urban interface before and after fires with convolutional neural networks,"Kasraee NK, Hawbaker TJ, Radeloff VC",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,45,45,2025-09-06T21:15:41.659008
® Parametric evaluation of heat transfer mechanisms in a WUI fire scenario,"Fiorini C, Craveiro HD, Santiago A, Laím L, Silva LS",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,46,46,2025-09-06T21:15:41.659008
"® Relationships between building features and wildfire damage in California, USA and Pedrógão Grande, Portugal","Dossi S, Messerschmidt B, Ribeiro LM, Almeida M, Rein G",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,47,47,2025-09-06T21:15:41.659008
® The role of the mosque as an emergency shelter in disasters: a systematic review,"Moslehi S, Dehghani A, Masoumi G, Sheikhi RA, Barghi Shirazi F",Health Emerg. Disasters,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,48,48,2025-09-06T21:15:41.659008
® Adapting to imperfect automation: the impact of experience on dependence behavior and response strategies,"Schuler PT, Yang XJ",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,49,49,2025-09-06T21:15:41.659008
® Cell phone distraction behavior of young pedestrians: evidence from China,"Liu J, Cao Q, Huo Y",Int. J. Inj. Control Safe. Promot.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,50,50,2025-09-06T21:15:41.659008
® Estimating vigilance from the pre-work shift sleep using an under-mattress sleep sensor,"Manners J, Kemps E, Guyett A, Stuart N, Lechat B, Catcheside P, Scott H",J. Sleep Res.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,51,51,2025-09-06T21:15:41.659008
® Impact of real-time weather conditions on crash injury severity in Kentucky using the correlated random parameters logit model with heterogeneity in means,"Kumar Pathivada B, Banerjee A, Haleem K",Accid. Anal. Prev.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,52,52,2025-09-06T21:15:41.659008
® Relationship between mobile phone addiction and driving accidents in two groups of drivers with and without accidents,"Akhavan A, Ashrafi A, Halvani GH, Nemati M, Madvari RF",Int. J. Veh. Safety,2022,https://www.safetylit.org/week/2024/240114.pdf,240114,53,53,2025-09-06T21:15:41.659008
"® Drowning, Suffocation A qualitative study of the circumstances and context of drowning in Ghana [conference abstract #286] - Nakua E, Fernandez D, Clemens T, Otupiri E, Dassah E, Ballesteros MF, Lee R, Donkor P<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Alcohol outlets, crimes, and drowning: a geospatial study of England and Wales [conference abstract #305] - Hills SP, Barwood MJ, Hobbs M, Johnston N<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, An in-depth study of drowning among children under 5 years of age in Thailand [conference abstract #297] - Gerdmongkolgan S, Ekchaloemkiet S, Jongsukklai K<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Analysis of drowning fatalities in the Vistula River in years 2011-2020 in the Lesser Poland Voivodeship","Armatys M, Ciuruś J, Grochal N, Leśniak M, Konopka T",Arch. Med. Sadowej Kryminol.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,54,54,2025-09-06T21:15:41.659008
"® Crèche mother: case stories of some unsung heroes who have saved the lives of drowned children by cardio pulmonary resuscitation in rural Bangladesh [conference abstract #289] - Akther N, Ferodush F, Rahman A<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Defining and characterising the leading environmental risk factors in UK drownings: an expert-led consensus statement using a modified Delphi method [conference abstract #303] - Johnston N, Dawes P, Dennison-Wilkins L, Hills SP, Hunt IM, Barwood MJ<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Digitalizing a lifesaving federation - all about apps and systems [conference abstract #281] - Bissinger D<br> In: WCDP 2023 Shaping a global strategy. Mobilising for local action. Perth, Australia, December 5-7, 2023. (2023). Leuven, Belgium: International Life Saving Federation, Disparities in death at work: reflections on occupational injury fatality data",Collie A,Occup. Environ. Med.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,55,55,2025-09-06T21:15:41.659008
® Study on the successful method and response of drowning prevention in Korea [conference abstract #295],Lee W<br> In: WCDP 2023 Shaping a global strategy,"Mobilising for local action. Perth, Australia, December 5-7",2023,https://www.safetylit.org/week/2024/240114.pdf,240114,57,56,2025-09-06T21:15:41.659008
"® 'Yes, I've got the job, but my challenge is keeping the job': an evaluation of a new pathway to open employment to meet the needs of people with acquired brain injury in Australia","Bould E, Callaway L, Brusco NK",Brain Impair.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,58,57,2025-09-06T21:15:41.659008
® Acute carbon monoxide poisoning in a Filipino household: a case report,"Bagares LJ, Mejia PRP, Punsalan RB",Cureus,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,59,58,2025-09-06T21:15:41.659008
"® Associations of chronic pain with psychosocial outcomes after traumatic brain injury: a NIDILRR and VA TBI Model Systems Collaborative project - Hanks R, Ketchum JM, Peckham M, Sevigny M, Sander AM, Martin AM, Agtarap S, Beaulieu CL, Callender L, Hammond FM, Lengenfelder J, Rabinowitz AR, Walker WC, Hoffman JM, Harrison-Felix C, Nakase-Richardson R. J. Head Trauma Rehabil. 2024; 39(1): 18-30. Behaviour support for people with acquired brain injury within the National Disability Insurance Scheme: an Australian survey of the provider market","Bould E, Sloan S, Callaway L",Brain Impair.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,60,59,2025-09-06T21:15:41.659008
® Childhood abuse and adolescent school bullying: the mediating roles of perceived social support and loneliness,"Wang X, Xie R, Ding W, Song S, Wu W, Wang X, Li W",J. Child Fam. Stud.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,61,60,2025-09-06T21:15:41.659008
® Cumulative adversity and emotion dysregulation effects on suicidal ideation and attempts in a community sample,"Tate M, Sinha R, Wemm S",J. Psychiatr. Res.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,62,61,2025-09-06T21:15:41.659008
"® Effectiveness of nursing interventions in the prevention of falls in older adults in the community and in health care settings: a systematic review and meta-analysis of RCT - Orts-Cortés MI, Cabañero-Martínez MJ, Meseguer-Liza C, Arredondo-González CP, de la Cuesta-Benjumea C, Abad- Corpa E. Enferm. Clin. (Engl. Ed.) 2024; ePub(ePub): ePub. Efficacy of psychosocial interventions for survivors of intimate partner violence: protocol for a systematic review and meta-analysis","Micklitz HM, Glass CM, Bengel J, Sander LB",BJPsych Open,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,63,62,2025-09-06T21:15:41.659008
"® Genetic diversity drives extreme responses to traumatic brain injury and post-traumatic epilepsy - Shannon T, Cotter C, Fitzgerald J, Houle S, Levine N, Shen Y, Rajjoub N, Dobres S, Iyer S, Xenakis J, Lynch R, de Villena FPM, Kokiko-Cochran O, Gu B. Exp. Neurol. 2024; ePub(ePub): ePub. Getting patients to the right level of trauma center after motorcycle crashes in a rural trauma system","Stamey HM, Brou LI, Meyers KR, Yang H, Thackeray-Pflughoft K, Spilman SK",Am. J. Emerg. Med.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,64,63,2025-09-06T21:15:41.659008
® Iranian adolescents' experiences of domestic violence: a qualitative study,"Alinesaei Z, Hosseinkhani Z",Iran. J. Epidemiol.,2022,https://www.safetylit.org/week/2024/240114.pdf,240114,65,64,2025-09-06T21:15:41.659008
® Occupational and environmental factors influencing morale of United States federal wildland firefighters,"Granberg RM, Shen T, Pearson SW, Verble RM",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,66,65,2025-09-06T21:15:41.659008
® Production-induced seismicity indicates a low risk of strong earthquakes in the Groningen gas field,"Boitz N, Langenbruch C, Shapiro SA",Nat. Commun.,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,67,66,2025-09-06T21:15:41.659008
"® Safeguarding the ""internet of things"" for victim-survivors of domestic and family violence: anticipating exploitative use and encouraging safety-by-design","Brown A, Harkin D, Tanczer LM",Violence Against Women,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,68,67,2025-09-06T21:15:41.659008
"® Suicide in the UK Armed Forces: prediction is difficult, prevention is complex, a strategy and plan now bring critical coherence",Minshall D,BMJ Mil. Health,2024,https://www.safetylit.org/week/2024/240114.pdf,240114,69,68,2025-09-06T21:15:41.659008
® The effect of self-reported balance confidence on community integration after brain injury: an observational study,"Tucker J, Marshall T, Beitscher I, Mueller K, Colucio E, Koc TAJ",Brain Impair.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,70,69,2025-09-06T21:15:41.659008
® Tradeoffs in triage of motor vehicle trauma by rural 911 emergency medical services practitioners,"Benson J, Wolfson D, van den Broek-Altenburg E",Med. Decis. Making,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,71,70,2025-09-06T21:15:41.659008
® Comprehensive evaluation of emergency response capability of urban subway terrorist attacks ｅ,"W i L, Li L, Qin L, Xiao Y, Tang Y",China Saf. Sci. J.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,72,71,2025-09-06T21:15:41.659008
® A perfect storm: helicopter emergency medical services and degraded flying conditions,"Lawton P, Rosado G, Tooker MKC, Boquet A",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,73,72,2025-09-06T21:15:41.659008
® An approach for measuring the effects of augmented reality on human performance in maritime navigation,"Houweling KP, Mallam SC, van de Merwe K, Nordby K",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,74,73,2025-09-06T21:15:41.659008
"® Assessing flight information priority by flight phase for US Army future vertical lift platforms - Brimner SS, Cochran SP, Colvin JD, Durfee AF, Page EM, Street TD, Shattuck LG, Nicholson MC, Matsangas P. Proc. Hum. Factors Ergon. Soc. Annu. Meet. 2023; 67(1): 27-31. Assessing safety through agent-based simulation for aircraft carrier flight decks",Cummings ML,Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,75,74,2025-09-06T21:15:41.659008
® Bridging knowledge gaps on the role of spatial planning in wildfire risk reduction: insights from Portugal,"Tedim F, Samora-Arvela A, Aranha J, Coimbra C, Correia F, Pinto DM",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,76,75,2025-09-06T21:15:41.659008
"® Consistent, high-accuracy mapping of daily and sub-daily wildfire growth with satellite observations","McClure CD, Pavlovic NR, Huang SM, Chaveste M, Wang N",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,77,76,2025-09-06T21:15:41.659008
® Effect of inflation pressure on tyre forces under combined-slip conditions based on the UniTire model,"Li X, Xu N, Guo K, Yang C, Huang Y",Int. J. Veh. Des.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,79,78,2025-09-06T21:15:41.659008
® Evaluation of vehicle deceleration effects for peripheral transverse line markings on urban roads,"Park N, Park S, Park J, Kim M",J. Transp. Eng. A: Systems,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,80,79,2025-09-06T21:15:41.659008
® Extending methods for assessing fuel hazard in temperate Australia to enhance data quality and consistency,"Pickering BJ, Bennett LT, Cawson JG",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,81,80,2025-09-06T21:15:41.659008
® FlameNet: a lightweight convolutional neural network for flame detection and localisation,"Hu X, Li M, Zhang D",Int. J. Veh. Des.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,82,81,2025-09-06T21:15:41.659008
® Improved speed control strategy for mixed traffic flow considering roadside unit,"Hao W, Rong D, Zhang Z, Byon YJ, Tian D",J. Transp. Eng. A: Systems,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,83,82,2025-09-06T21:15:41.659008
® Law enforcement perspectives on police vehicle cybersecurity,"Roberts SC, Zahabi M, McCarthy L, Lanclos C, Romero J",Proc. Hum. Factors Ergon. Soc. Annu. Meet.,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,84,83,2025-09-06T21:15:41.659008
® Numerical simulation of aerial liquid drops of Canadair CL-415 and Dash-8 airtankers,"Calbrix C, Stoukov A, Cadiere A, Roig B, Legendre D",Int. J. Wildland Fire,2023,https://www.safetylit.org/week/2024/240114.pdf,240114,85,84,2025-09-06T21:15:41.659008
